"GEO_ID","B25063_001E","B25063_001M","B25063_002E","B25063_002M","B25063_003E","B25063_003M","B25063_004E","B25063_004M","B25063_005E","B25063_005M","B25063_006E","B25063_006M","B25063_007E","B25063_007M","B25063_008E","B25063_008M","B25063_009E","B25063_009M","B25063_010E","B25063_010M","B25063_011E","B25063_011M","B25063_012E","B25063_012M","B25063_013E","B25063_013M","B25063_014E","B25063_014M","B25063_015E","B25063_015M","B25063_016E","B25063_016M","B25063_017E","B25063_017M","B25063_018E","B25063_018M","B25063_019E","B25063_019M","B25063_020E","B25063_020M","B25063_021E","B25063_021M","B25063_022E","B25063_022M","B25063_023E","B25063_023M","B25063_024E","B25063_024M","NAME"
"id","Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!With cash rent","Margin of Error!!Total!!With cash rent","Estimate!!Total!!With cash rent!!Less than $100","Margin of Error!!Total!!With cash rent!!Less than $100","Estimate!!Total!!With cash rent!!$100 to $149","Margin of Error!!Total!!With cash rent!!$100 to $149","Estimate!!Total!!With cash rent!!$150 to $199","Margin of Error!!Total!!With cash rent!!$150 to $199","Estimate!!Total!!With cash rent!!$200 to $249","Margin of Error!!Total!!With cash rent!!$200 to $249","Estimate!!Total!!With cash rent!!$250 to $299","Margin of Error!!Total!!With cash rent!!$250 to $299","Estimate!!Total!!With cash rent!!$300 to $349","Margin of Error!!Total!!With cash rent!!$300 to $349","Estimate!!Total!!With cash rent!!$350 to $399","Margin of Error!!Total!!With cash rent!!$350 to $399","Estimate!!Total!!With cash rent!!$400 to $449","Margin of Error!!Total!!With cash rent!!$400 to $449","Estimate!!Total!!With cash rent!!$450 to $499","Margin of Error!!Total!!With cash rent!!$450 to $499","Estimate!!Total!!With cash rent!!$500 to $549","Margin of Error!!Total!!With cash rent!!$500 to $549","Estimate!!Total!!With cash rent!!$550 to $599","Margin of Error!!Total!!With cash rent!!$550 to $599","Estimate!!Total!!With cash rent!!$600 to $649","Margin of Error!!Total!!With cash rent!!$600 to $649","Estimate!!Total!!With cash rent!!$650 to $699","Margin of Error!!Total!!With cash rent!!$650 to $699","Estimate!!Total!!With cash rent!!$700 to $749","Margin of Error!!Total!!With cash rent!!$700 to $749","Estimate!!Total!!With cash rent!!$750 to $799","Margin of Error!!Total!!With cash rent!!$750 to $799","Estimate!!Total!!With cash rent!!$800 to $899","Margin of Error!!Total!!With cash rent!!$800 to $899","Estimate!!Total!!With cash rent!!$900 to $999","Margin of Error!!Total!!With cash rent!!$900 to $999","Estimate!!Total!!With cash rent!!$1,000 to $1,249","Margin of Error!!Total!!With cash rent!!$1,000 to $1,249","Estimate!!Total!!With cash rent!!$1,250 to $1,499","Margin of Error!!Total!!With cash rent!!$1,250 to $1,499","Estimate!!Total!!With cash rent!!$1,500 to $1,999","Margin of Error!!Total!!With cash rent!!$1,500 to $1,999","Estimate!!Total!!With cash rent!!$2,000 or more","Margin of Error!!Total!!With cash rent!!$2,000 or more","Estimate!!Total!!No cash rent","Margin of Error!!Total!!No cash rent","Geographic Area Name"
"1400000US06037401701","315","82","315","82","0","132","0","132","0","132","0","132","10","16","0","132","0","132","0","132","0","132","0","132","19","15","0","132","0","132","20","23","0","132","33","25","52","46","82","54","62","67","27","42","10","16","0","132","Census Tract 4017.01, Los Angeles County, California"
"1400000US06037401703","765","124","765","124","0","132","0","132","0","132","0","132","9","15","7","12","9","14","0","132","0","132","0","132","0","132","0","132","42","51","0","132","31","38","68","50","71","59","167","76","288","102","73","58","0","132","0","132","Census Tract 4017.03, Los Angeles County, California"
"1400000US06037401704","961","135","934","134","0","132","0","132","0","132","20","21","0","132","23","27","8","15","0","132","0","132","0","132","40","53","0","132","40","52","29","26","105","63","8","15","77","56","347","97","73","55","59","39","105","56","27","20","Census Tract 4017.04, Los Angeles County, California"
"1400000US06037401800","628","175","596","176","0","132","0","132","0","132","0","132","0","132","0","132","15","23","0","132","0","132","0","132","0","132","0","132","0","132","9","19","0","132","0","132","0","132","241","106","63","58","93","78","175","116","32","36","Census Tract 4018, Los Angeles County, California"
"1400000US06037401901","134","37","126","37","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","10","16","0","132","0","132","0","132","0","132","0","132","0","132","19","16","20","22","39","28","9","14","9","14","20","21","8","13","Census Tract 4019.01, Los Angeles County, California"
"1400000US06037401902","1575","189","1575","189","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","23","27","0","132","0","132","0","132","38","33","60","51","126","65","159","89","499","176","354","123","176","82","140","80","0","132","Census Tract 4019.02, Los Angeles County, California"
"1400000US06037402001","526","122","512","121","0","132","0","132","15","25","11","19","34","40","0","132","16","27","0","132","0","132","0","132","15","24","36","60","21","35","0","132","0","132","0","132","38","38","166","112","73","81","41","39","46","58","14","23","Census Tract 4020.01, Los Angeles County, California"
"1400000US06037402002","627","135","609","135","0","132","0","132","0","132","0","132","46","72","16","27","0","132","0","132","0","132","25","31","29","37","101","91","14","25","15","25","16","27","88","89","35","54","95","75","57","49","25","30","47","36","18","28","Census Tract 4020.02, Los Angeles County, California"
"1400000US06037402101","211","87","211","87","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","72","79","67","54","60","61","12","18","0","132","Census Tract 4021.01, Los Angeles County, California"
"1400000US06037402102","468","115","455","113","0","132","0","132","31","50","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","18","30","0","132","0","132","0","132","0","132","53","39","62","54","177","84","105","70","9","15","13","22","Census Tract 4021.02, Los Angeles County, California"
"1400000US06037402200","558","159","531","156","0","132","0","132","0","132","0","132","0","132","16","27","0","132","73","58","0","132","0","132","0","132","0","132","0","132","0","132","15","23","87","83","82","77","79","75","61","77","51","53","67","58","27","32","Census Tract 4022, Los Angeles County, California"
"1400000US06037402301","512","108","495","111","0","132","0","132","33","33","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","33","39","21","26","44","51","244","107","58","53","62","45","0","132","17","21","Census Tract 4023.01, Los Angeles County, California"
"1400000US06037402303","732","116","732","116","0","132","0","132","0","132","0","132","0","132","11","19","0","132","9","15","0","132","0","132","28","44","79","75","49","55","81","64","29","33","92","80","36","57","229","119","16","25","46","56","27","43","0","132","Census Tract 4023.03, Los Angeles County, California"
"1400000US06037402304","731","120","689","120","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","35","43","24","40","81","73","116","84","22","36","30","35","47","47","72","61","171","100","80","68","0","132","11","17","0","132","42","40","Census Tract 4023.04, Los Angeles County, California"
"1400000US06037402402","878","180","858","177","0","132","0","132","0","132","0","132","29","47","0","132","0","132","16","27","0","132","0","132","0","132","11","18","13","21","0","132","36","56","20","35","0","132","193","104","197","102","343","117","0","132","20","33","Census Tract 4024.02, Los Angeles County, California"
"1400000US06037402403","235","83","213","80","0","132","0","132","0","132","0","132","0","132","0","132","0","132","10","17","0","132","0","132","31","37","6","10","0","132","0","132","69","57","22","26","0","132","0","132","27","36","28","35","20","32","22","26","Census Tract 4024.03, Los Angeles County, California"
"1400000US06037402404","29","35","29","35","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","19","32","0","132","10","15","0","132","0","132","0","132","0","132","Census Tract 4024.04, Los Angeles County, California"
"1400000US06037402405","148","70","116","72","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","6","12","0","132","0","132","0","132","0","132","21","32","0","132","0","132","0","132","38","36","0","132","33","45","18","29","32","40","Census Tract 4024.05, Los Angeles County, California"
"1400000US06037402406","381","104","372","103","0","132","0","132","0","132","0","132","0","132","0","132","9","15","0","132","0","132","0","132","0","132","0","132","0","132","48","49","0","132","73","51","17","27","76","52","96","78","41","43","12","20","9","14","Census Tract 4024.06, Los Angeles County, California"
"1400000US06037402501","893","118","893","118","0","132","0","132","17","27","0","132","0","132","0","132","0","132","0","132","44","44","0","132","16","25","27","26","33","53","82","61","18","21","114","62","126","70","149","86","146","73","108","63","13","18","0","132","Census Tract 4025.01, Los Angeles County, California"
"1400000US06037402502","1179","134","1147","138","0","132","0","132","0","132","0","132","0","132","0","132","0","132","30","32","0","132","0","132","25","39","0","132","83","51","47","36","44","33","58","47","180","75","318","94","234","97","103","70","25","27","32","30","Census Tract 4025.02, Los Angeles County, California"
"1400000US06037402600","1338","173","1310","170","0","132","0","132","0","132","40","25","31","29","0","132","9","15","0","132","0","132","0","132","0","132","47","70","43","39","90","76","206","116","133","77","251","140","162","90","114","86","152","104","32","34","28","47","Census Tract 4026, Los Angeles County, California"
"1400000US06037402702","1105","108","1071","109","0","132","0","132","0","132","0","132","14","21","0","132","0","132","0","132","35","40","4","8","9","15","35","38","0","132","18","28","112","68","289","102","219","85","254","97","64","60","18","21","0","132","34","37","Census Tract 4027.02, Los Angeles County, California"
"1400000US06037402703","328","93","328","93","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","23","36","0","132","0","132","0","132","38","33","44","46","99","65","45","44","51","41","28","30","0","132","Census Tract 4027.03, Los Angeles County, California"
"1400000US06037402705","126","91","120","90","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","7","13","0","132","0","132","0","132","0","132","0","132","0","132","0","132","13","21","51","73","0","132","30","35","19","32","6","9","Census Tract 4027.05, Los Angeles County, California"
"1400000US06037402706","265","105","235","110","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","9","16","8","13","0","132","0","132","25","33","15","19","53","55","102","74","23","35","30","38","Census Tract 4027.06, Los Angeles County, California"
"1400000US06037402801","671","115","611","122","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","35","38","0","132","0","132","38","45","0","132","8","13","93","82","80","56","64","48","162","92","108","73","23","37","0","132","60","54","Census Tract 4028.01, Los Angeles County, California"
"1400000US06037402803","417","96","417","96","0","132","0","132","0","132","0","132","0","132","39","66","19","28","0","132","0","132","7","11","8","15","29","33","0","132","0","132","24","32","81","51","84","46","67","48","28","31","31","30","0","132","0","132","Census Tract 4028.03, Los Angeles County, California"
"1400000US06037402804","655","83","655","83","0","132","0","132","0","132","0","132","7","10","0","132","0","132","0","132","0","132","0","132","0","132","27","41","5","10","18","25","0","132","86","67","114","63","225","65","108","71","65","46","0","132","0","132","Census Tract 4028.04, Los Angeles County, California"
"1400000US06037402902","676","98","668","97","0","132","0","132","0","132","34","40","10","16","0","132","11","17","0","132","0","132","21","24","0","132","0","132","0","132","0","132","41","33","149","76","70","53","238","110","46","49","48","47","0","132","8","12","Census Tract 4029.02, Los Angeles County, California"
"1400000US06037402903","427","100","427","100","0","132","0","132","24","39","0","132","0","132","0","132","0","132","0","132","0","132","11","17","0","132","0","132","0","132","0","132","11","18","6","11","68","62","143","67","0","132","75","59","89","76","0","132","Census Tract 4029.03, Los Angeles County, California"
"1400000US06037402904","174","91","160","86","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","15","23","0","132","27","42","60","58","28","32","30","38","14","23","Census Tract 4029.04, Los Angeles County, California"
"1400000US06037403000","536","119","510","116","0","132","0","132","0","132","0","132","0","132","14","26","0","132","0","132","0","132","42","52","0","132","1","12","0","132","19","30","50","70","48","45","100","72","108","88","111","78","17","28","0","132","26","29","Census Tract 4030, Los Angeles County, California"
"1400000US06037403200","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","Census Tract 4032, Los Angeles County, California"
"1400000US06037403303","101","67","81","64","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","3","4","0","132","0","132","12","19","30","45","36","39","20","22","Census Tract 4033.03, Los Angeles County, California"
"1400000US06037403304","168","82","168","82","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","13","19","32","30","123","82","0","132","Census Tract 4033.04, Los Angeles County, California"
"1400000US06037403305","90","49","78","44","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","13","19","0","132","0","132","0","132","0","132","0","132","12","20","10","16","11","18","32","32","12","20","Census Tract 4033.05, Los Angeles County, California"
"1400000US06037403312","324","108","282","95","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","15","19","0","132","0","132","17","27","44","37","13","20","61","60","80","61","52","45","42","53","Census Tract 4033.12, Los Angeles County, California"
"1400000US06037403316","490","135","490","135","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","13","21","40","63","44","33","37","21","64","79","65","45","214","104","13","20","0","132","Census Tract 4033.16, Los Angeles County, California"
"1400000US06037403317","154","72","142","70","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","13","20","15","24","26","29","88","64","12","20","Census Tract 4033.17, Los Angeles County, California"
"1400000US06037403318","190","87","190","87","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","23","37","4","8","13","21","24","27","51","50","75","64","0","132","0","132","Census Tract 4033.18, Los Angeles County, California"
"1400000US06037403319","445","103","435","101","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","21","25","122","72","271","91","21","25","10","16","Census Tract 4033.19, Los Angeles County, California"
"1400000US06037403320","214","90","153","88","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","29","45","53","55","71","51","61","49","Census Tract 4033.20, Los Angeles County, California"
