ZIPcode,TaxRateArea_CITY,AIN,RollYear,TaxRateArea,AssessorID,PropertyLocation,PropertyType,PropertyUseCode,GeneralUseType,SpecificUseType,SpecificUseDetail1,SpecificUseDetail2,totBuildingDataLines,YearBuilt,EffectiveYearBuilt,SQFTmain,Bedrooms,Bathrooms,Units,RecordingDate,LandValue,LandBaseYear,ImprovementValue,ImpBaseYear,TotalLandImpValue,HomeownersExemption,RealEstateExemption,FixtureValue,FixtureExemption,PersonalPropertyValue,PersonalPropertyExemption,isTaxableParcel?,TotalValue,TotalExemption,netTaxableValue,SpecialParcelClassification,AdministrativeRegion,Cluster,ParcelBoundaryDescription,HouseNo,HouseFraction,StreetDirection,StreetName,UnitNo,City,ZIPcode5,rowID,CENTER_LAT,CENTER_LON,Location 1
90017,LOS ANGELES,5143019125,2021,00067,5143-019-125,"1234 WILSHIRE BLVD, NO   405  LOS ANGELES CA  90017",CND,010C,Residential,Single Family Residence,,Condominium,1,2006,2006,1140,2,2,1,20171115,419699.00,2015,179869.00,2015,599568.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,599568.00,0.00,599568.00,,09,09392,TR=65289 LOT 1 CONDO UNIT 102 (AIRSPACE AND 1/198 INT IN COMMON AREA),1234,,,WILSHIRE BLVD,NO   405,LOS ANGELES CA,90017,20215143019125,34.053079830000001,-118.26609978,"(34.05307983, -118.26609978)"
90017,LOS ANGELES,5143027029,2021,00067,5143-027-029,"1010 WILSHIRE BLVD, NO   113  LOS ANGELES CA  90017",CND,01HE,Residential,Single Family Residence,High Rise 5 Stories or More,Condo Conversion,1,1960,2000,1360,1,1,1,20061002,14827.00,2005,233163.00,2008,247990.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,247990.00,0.00,247990.00,,23,23498,TR=62400 POR LOT 1 CONDO UNIT 113 (AIRSPACE AND 1/227 INT IN COMMON AREA),1010,,,WILSHIRE BLVD,NO   113,LOS ANGELES CA,90017,20215143027029,34.051509609999997,-118.26222476,"(34.05150961, -118.26222476)"
90017,LOS ANGELES,5143027118,2021,00067,5143-027-118,"1010 WILSHIRE BLVD, NO   711  LOS ANGELES CA  90017",CND,01HE,Residential,Single Family Residence,High Rise 5 Stories or More,Condo Conversion,1,1960,2000,1030,1,1,1,20061002,14827.00,2005,176585.00,2008,191412.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,191412.00,0.00,191412.00,,23,23498,TR=62400 POR LOT 1 CONDO UNIT 711 (AIRSPACE AND 1/227 INT IN COMMON AREA),1010,,,WILSHIRE BLVD,NO   711,LOS ANGELES CA,90017,20215143027118,34.051509609999997,-118.26222476,"(34.05150961, -118.26222476)"
90017,LOS ANGELES,5143019157,2021,00067,5143-019-157,"1234 WILSHIRE BLVD, NO   437  LOS ANGELES CA  90017",CND,010C,Residential,Single Family Residence,,Condominium,1,2006,2006,790,1,1,1,20161109,310938.00,2017,203717.00,2017,514655.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,514655.00,0.00,514655.00,,09,09392,TR=65289 LOT 1 CONDO UNIT 134 (AIRSPACE AND 1/198 INT IN COMMON AREA),1234,,,WILSHIRE BLVD,NO   437,LOS ANGELES CA,90017,20215143019157,34.053079830000001,-118.26609978,"(34.05307983, -118.26609978)"
90017,LOS ANGELES,5143027150,2021,00067,5143-027-150,"1010 WILSHIRE BLVD, NO   913  LOS ANGELES CA  90017",CND,01HE,Residential,Single Family Residence,High Rise 5 Stories or More,Condo Conversion,1,1960,2000,720,1,1,1,20061002,14827.00,2005,123436.00,2008,138263.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,138263.00,0.00,138263.00,,23,23498,TR=62400 POR LOT 1 CONDO UNIT 913 (AIRSPACE AND 1/227 INT IN COMMON AREA),1010,,,WILSHIRE BLVD,NO   913,LOS ANGELES CA,90017,20215143027150,34.051509609999997,-118.26222476,"(34.05150961, -118.26222476)"
90017,LOS ANGELES,5143019189,2021,00067,5143-019-189,"1234 WILSHIRE BLVD, NO   529  LOS ANGELES CA  90017",CND,010C,Residential,Single Family Residence,,Condominium,1,2006,2006,960,1,1,1,20101123,114806.00,2011,230801.00,2011,345607.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,345607.00,0.00,345607.00,,09,09392,TR=65289 LOT 1 CONDO UNIT 166 (AIRSPACE AND 1/198 INT IN COMMON AREA),1234,,,WILSHIRE BLVD,NO   529,LOS ANGELES CA,90017,20215143019189,34.053079830000001,-118.26609978,"(34.05307983, -118.26609978)"
90017,LOS ANGELES,5143027128,2021,00067,5143-027-128,"1010 WILSHIRE BLVD, NO   806  LOS ANGELES CA  90017",CND,01HE,Residential,Single Family Residence,High Rise 5 Stories or More,Condo Conversion,1,1960,2000,1020,2,2,1,20061002,14827.00,2005,174872.00,2008,189699.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,189699.00,0.00,189699.00,,23,23498,TR=62400 POR LOT 1 CONDO UNIT 806 (AIRSPACE AND 1/227 INT IN COMMON AREA),1010,,,WILSHIRE BLVD,NO   806,LOS ANGELES CA,90017,20215143027128,34.051509609999997,-118.26222476,"(34.05150961, -118.26222476)"
90017,LOS ANGELES,5143019162,2021,00067,5143-019-162,"1234 WILSHIRE BLVD, NO   502  LOS ANGELES CA  90017",CND,010C,Residential,Single Family Residence,,Condominium,1,2006,2006,1140,2,2,1,20160817,214439.00,2017,471768.00,2017,686207.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,686207.00,0.00,686207.00,,09,09392,TR=65289 LOT 1 CONDO UNIT 139 (AIRSPACE AND 1/198 INT IN COMMON AREA),1234,,,WILSHIRE BLVD,NO   502,LOS ANGELES CA,90017,20215143019162,34.053079830000001,-118.26609978,"(34.05307983, -118.26609978)"
90017,LOS ANGELES,5143019093,2021,00067,5143-019-093,"1234 WILSHIRE BLVD, NO   313  LOS ANGELES CA  90017",CND,010C,Residential,Single Family Residence,,Condominium,1,2006,2006,1130,1,2,1,20130327,113762.00,2013,341292.00,2013,455054.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,455054.00,0.00,455054.00,,09,09392,TR=65289 LOT 1 CONDO UNIT 70 (AIRSPACE AND 1/198 INT IN COMMON AREA),1234,,,WILSHIRE BLVD,NO   313,LOS ANGELES CA,90017,20215143019093,34.053079830000001,-118.26609978,"(34.05307983, -118.26609978)"
90017,LOS ANGELES,5143027062,2021,00067,5143-027-062,"1010 WILSHIRE BLVD, NO   315  LOS ANGELES CA  90017",CND,01HE,Residential,Single Family Residence,High Rise 5 Stories or More,Condo Conversion,1,1960,2000,1390,2,2,1,20061002,14827.00,2005,238309.00,2008,253136.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,253136.00,0.00,253136.00,,23,23498,TR=62400 POR LOT 1 CONDO UNIT 315 (AIRSPACE AND 1/227 INT IN COMMON AREA),1010,,,WILSHIRE BLVD,NO   315,LOS ANGELES CA,90017,20215143027062,34.051509609999997,-118.26222476,"(34.05150961, -118.26222476)"
90017,LOS ANGELES,5143027099,2021,00067,5143-027-099,"1010 WILSHIRE BLVD, NO   607  LOS ANGELES CA  90017",CND,01HE,Residential,Single Family Residence,High Rise 5 Stories or More,Condo Conversion,1,1960,2000,740,1,1,1,20061002,14827.00,2005,126867.00,2008,141694.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,141694.00,0.00,141694.00,,23,23498,TR=62400 POR LOT 1 CONDO UNIT 607 (AIRSPACE AND 1/227 INT IN COMMON AREA),1010,,,WILSHIRE BLVD,NO   607,LOS ANGELES CA,90017,20215143027099,34.051509609999997,-118.26222476,"(34.05150961, -118.26222476)"
90017,LOS ANGELES,5143019045,2021,00067,5143-019-045,"1234 WILSHIRE BLVD, NO   204  LOS ANGELES CA  90017",CND,010C,Residential,Single Family Residence,,Condominium,1,2006,2006,1140,2,2,1,20180306,268050.00,2018,399447.00,2018,667497.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,667497.00,0.00,667497.00,,09,09392,TR=65289 LOT 1 CONDO UNIT 22 (AIRSPACE AND 1/198 INT IN COMMON AREA),1234,,,WILSHIRE BLVD,NO   204,LOS ANGELES CA,90017,20215143019045,34.053079830000001,-118.26609978,"(34.05307983, -118.26609978)"
90017,LOS ANGELES,5143027081,2021,00067,5143-027-081,"1010 WILSHIRE BLVD, NO   504  LOS ANGELES CA  90017",CND,01HE,Residential,Single Family Residence,High Rise 5 Stories or More,Condo Conversion,1,1960,2000,1240,2,2,1,20061002,14827.00,2005,212589.00,2008,227416.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,227416.00,0.00,227416.00,,23,23498,TR=62400 POR LOT 1 CONDO UNIT 504 (AIRSPACE AND 1/227 INT IN COMMON AREA),1010,,,WILSHIRE BLVD,NO   504,LOS ANGELES CA,90017,20215143027081,34.051509609999997,-118.26222476,"(34.05150961, -118.26222476)"
90017,LOS ANGELES,5143019111,2021,00067,5143-019-111,"1234 WILSHIRE BLVD, NO   331  LOS ANGELES CA  90017",CND,010C,Residential,Single Family Residence,,Condominium,1,2006,2006,960,2,2,1,20200825,192083.00,2015,448569.00,2015,640652.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,640652.00,0.00,640652.00,,09,09392,TR=65289 LOT 1 CONDO UNIT 88 (AIRSPACE AND 1/198 INT IN COMMON AREA),1234,,,WILSHIRE BLVD,NO   331,LOS ANGELES CA,90017,20215143019111,34.053079830000001,-118.26609978,"(34.05307983, -118.26609978)"
90017,LOS ANGELES,5143019212,2021,00067,5143-019-212,"1234 WILSHIRE BLVD, NO   612  LOS ANGELES CA  90017",CND,010C,Residential,Single Family Residence,,Condominium,1,2006,2006,1610,3,2,1,20181108,278253.00,2019,721397.00,2019,999650.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,999650.00,0.00,999650.00,,09,09392,TR=65289 LOT 1 CONDO UNIT 189 (AIRSPACE AND 1/198 INT IN COMMON AREA),1234,,,WILSHIRE BLVD,NO   612,LOS ANGELES CA,90017,20215143019212,34.053079830000001,-118.26609978,"(34.05307983, -118.26609978)"
90017,LOS ANGELES,5143019035,2021,00067,5143-019-035,"1234 WILSHIRE BLVD, NO   129  LOS ANGELES CA  90017",CND,010C,Residential,Single Family Residence,,Condominium,1,2006,2006,960,1,1,1,20200924,130000.00,2021,305000.00,2021,435000.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,435000.00,0.00,435000.00,,09,09392,TR=65289 LOT 1 CONDO UNIT 12 (AIRSPACE AND 1/198 INT IN COMMON AREA),1234,,,WILSHIRE BLVD,NO   129,LOS ANGELES CA,90017,20215143019035,34.053079830000001,-118.26609978,"(34.05307983, -118.26609978)"
90017,LOS ANGELES,5143019079,2021,00067,5143-019-079,"1234 WILSHIRE BLVD, NO   238  LOS ANGELES CA  90017",CND,010C,Residential,Single Family Residence,,Condominium,1,2006,2006,1130,2,2,1,20171031,115629.00,2018,464620.00,2018,580249.00,7000.00,0.00,0.00,0.00,0.00,0.00,Y,580249.00,7000.00,573249.00,,09,09392,TR=65289 LOT 1 CONDO UNIT 56 (AIRSPACE AND 1/198 INT IN COMMON AREA),1234,,,WILSHIRE BLVD,NO   238,LOS ANGELES CA,90017,20215143019079,34.053079830000001,-118.26609978,"(34.05307983, -118.26609978)"
90017,LOS ANGELES,5143019179,2021,00067,5143-019-179,"1234 WILSHIRE BLVD, NO   519  LOS ANGELES CA  90017",CND,010C,Residential,Single Family Residence,,Condominium,1,2006,2006,960,1,1,1,20120224,203066.00,2012,133442.00,2012,336508.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,336508.00,0.00,336508.00,,09,09392,TR=65289 LOT 1 CONDO UNIT 156 (AIRSPACE AND 1/198 INT IN COMMON AREA),1234,,,WILSHIRE BLVD,NO   519,LOS ANGELES CA,90017,20215143019179,34.053079830000001,-118.26609978,"(34.05307983, -118.26609978)"
90017,LOS ANGELES,5143019210,2021,00067,5143-019-210,"1234 WILSHIRE BLVD, NO   610  LOS ANGELES CA  90017",CND,010C,Residential,Single Family Residence,,Condominium,1,2006,2006,1020,2,2,1,20160126,209979.00,2016,489951.00,2016,699930.00,7000.00,0.00,0.00,0.00,0.00,0.00,Y,699930.00,7000.00,692930.00,,09,09392,TR=65289 LOT 1 CONDO UNIT 187 (AIRSPACE AND 1/198 INT IN COMMON AREA),1234,,,WILSHIRE BLVD,NO   610,LOS ANGELES CA,90017,20215143019210,34.053079830000001,-118.26609978,"(34.05307983, -118.26609978)"
90017,LOS ANGELES,5143019152,2021,00067,5143-019-152,"1234 WILSHIRE BLVD, NO   432  LOS ANGELES CA  90017",CND,010C,Residential,Single Family Residence,,Condominium,1,2006,2006,990,2,2,1,20171212,452999.00,2014,147224.00,2014,600223.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,600223.00,0.00,600223.00,,09,09392,TR=65289 LOT 1 CONDO UNIT 129 (AIRSPACE AND 1/198 INT IN COMMON AREA),1234,,,WILSHIRE BLVD,NO   432,LOS ANGELES CA,90017,20215143019152,34.053079830000001,-118.26609978,"(34.05307983, -118.26609978)"
90017,LOS ANGELES,5143027067,2021,00067,5143-027-067,"1010 WILSHIRE BLVD, NO   405  LOS ANGELES CA  90017",CND,01HE,Residential,Single Family Residence,High Rise 5 Stories or More,Condo Conversion,1,1960,2000,740,1,1,1,20061002,14827.00,2005,126867.00,2008,141694.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,141694.00,0.00,141694.00,,23,23498,TR=62400 POR LOT 1 CONDO UNIT 405 (AIRSPACE AND 1/227 INT IN COMMON AREA),1010,,,WILSHIRE BLVD,NO   405,LOS ANGELES CA,90017,20215143027067,34.051509609999997,-118.26222476,"(34.05150961, -118.26222476)"
90017,LOS ANGELES,5143019078,2021,00067,5143-019-078,"1234 WILSHIRE BLVD, NO   237  LOS ANGELES CA  90017",CND,010C,Residential,Single Family Residence,,Condominium,1,2006,2006,790,1,1,1,20070501,137383.00,2007,320574.00,2007,457957.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,457957.00,0.00,457957.00,,09,09392,TR=65289 LOT 1 CONDO UNIT 55 (AIRSPACE AND 1/198 INT IN COMMON AREA),1234,,,WILSHIRE BLVD,NO   237,LOS ANGELES CA,90017,20215143019078,34.053079830000001,-118.26609978,"(34.05307983, -118.26609978)"
90017,LOS ANGELES,5143019184,2021,00067,5143-019-184,"1234 WILSHIRE BLVD, NO   524  LOS ANGELES CA  90017",CND,010C,Residential,Single Family Residence,,Condominium,1,2006,2006,1020,2,2,1,20151230,433023.00,2015,187643.00,2015,620666.00,7000.00,0.00,0.00,0.00,0.00,0.00,Y,620666.00,7000.00,613666.00,,09,09392,TR=65289 LOT 1 CONDO UNIT 161 (AIRSPACE AND 1/198 INT IN COMMON AREA),1234,,,WILSHIRE BLVD,NO   524,LOS ANGELES CA,90017,20215143019184,34.053079830000001,-118.26609978,"(34.05307983, -118.26609978)"
90017,LOS ANGELES,5143027066,2021,00067,5143-027-066,"1010 WILSHIRE BLVD, NO   404  LOS ANGELES CA  90017",CND,01HE,Residential,Single Family Residence,High Rise 5 Stories or More,Condo Conversion,1,1960,2000,1240,2,2,1,20061002,14827.00,2005,212589.00,2008,227416.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,227416.00,0.00,227416.00,,23,23498,TR=62400 POR LOT 1 CONDO UNIT 404 (AIRSPACE AND 1/227 INT IN COMMON AREA),1010,,,WILSHIRE BLVD,NO   404,LOS ANGELES CA,90017,20215143027066,34.051509609999997,-118.26222476,"(34.05150961, -118.26222476)"
90017,LOS ANGELES,5143019195,2021,00067,5143-019-195,"1234 WILSHIRE BLVD, NO   535  LOS ANGELES CA  90017",CND,010C,Residential,Single Family Residence,,Condominium,1,2006,2006,1130,1,2,1,20170720,210235.00,2018,388936.00,2018,599171.00,7000.00,0.00,0.00,0.00,0.00,0.00,Y,599171.00,7000.00,592171.00,,09,09392,TR=65289 LOT 1 CONDO UNIT 172 (AIRSPACE AND 1/198 INT IN COMMON AREA),1234,,,WILSHIRE BLVD,NO   535,LOS ANGELES CA,90017,20215143019195,34.053079830000001,-118.26609978,"(34.05307983, -118.26609978)"
90017,LOS ANGELES,5143019073,2021,00067,5143-019-073,"1234 WILSHIRE BLVD, NO   232  LOS ANGELES CA  90017",CND,010C,Residential,Single Family Residence,,Condominium,1,2006,2006,990,2,2,1,20070315,186896.00,2007,435686.00,2007,622582.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,622582.00,0.00,622582.00,,09,09392,TR=65289 LOT 1 CONDO UNIT 50 (AIRSPACE AND 1/198 INT IN COMMON AREA),1234,,,WILSHIRE BLVD,NO   232,LOS ANGELES CA,90017,20215143019073,34.053079830000001,-118.26609978,"(34.05307983, -118.26609978)"
90017,LOS ANGELES,5143027082,2021,00067,5143-027-082,"1010 WILSHIRE BLVD, NO   505  LOS ANGELES CA  90017",CND,01HE,Residential,Single Family Residence,High Rise 5 Stories or More,Condo Conversion,1,1960,2000,740,1,1,1,20061002,14827.00,2005,126867.00,2008,141694.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,141694.00,0.00,141694.00,,23,23498,TR=62400 POR LOT 1 CONDO UNIT 505 (AIRSPACE AND 1/227 INT IN COMMON AREA),1010,,,WILSHIRE BLVD,NO   505,LOS ANGELES CA,90017,20215143027082,34.051509609999997,-118.26222476,"(34.05150961, -118.26222476)"
90017,LOS ANGELES,5143019063,2021,00067,5143-019-063,"1234 WILSHIRE BLVD, NO   222  LOS ANGELES CA  90017",CND,010C,Residential,Single Family Residence,,Condominium,1,2006,2006,680,1,1,1,20090828,122825.00,2010,288585.00,2010,411410.00,7000.00,0.00,0.00,0.00,0.00,0.00,Y,411410.00,7000.00,404410.00,,09,09392,TR=65289 LOT 1 CONDO UNIT 40 (AIRSPACE AND 1/198 INT IN COMMON AREA),1234,,,WILSHIRE BLVD,NO   222,LOS ANGELES CA,90017,20215143019063,34.053079830000001,-118.26609978,"(34.05307983, -118.26609978)"
90017,LOS ANGELES,5143027037,2021,00067,5143-027-037,"1010 WILSHIRE BLVD, NO   205  LOS ANGELES CA  90017",CND,01HE,Residential,Single Family Residence,High Rise 5 Stories or More,Condo Conversion,1,1960,2000,740,1,1,1,20061002,14827.00,2005,126867.00,2008,141694.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,141694.00,0.00,141694.00,,23,23498,TR=62400 POR LOT 1 CONDO UNIT 205 (AIRSPACE AND 1/227 INT IN COMMON AREA),1010,,,WILSHIRE BLVD,NO   205,LOS ANGELES CA,90017,20215143027037,34.051509609999997,-118.26222476,"(34.05150961, -118.26222476)"
90017,LOS ANGELES,5143027138,2021,00067,5143-027-138,"1010 WILSHIRE BLVD, NO   901  LOS ANGELES CA  90017",CND,01HE,Residential,Single Family Residence,High Rise 5 Stories or More,Condo Conversion,1,1960,2000,690,1,1,1,20061002,14827.00,2005,118290.00,2008,133117.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,133117.00,0.00,133117.00,,23,23498,TR=62400 POR LOT 1 CONDO UNIT 901 (AIRSPACE AND 1/227 INT IN COMMON AREA),1010,,,WILSHIRE BLVD,NO   901,LOS ANGELES CA,90017,20215143027138,34.051509609999997,-118.26222476,"(34.05150961, -118.26222476)"
90017,LOS ANGELES,5143019163,2021,00067,5143-019-163,"1234 WILSHIRE BLVD, NO   503  LOS ANGELES CA  90017",CND,010C,Residential,Single Family Residence,,Condominium,1,2006,2006,1140,2,2,1,20070411,219076.00,2007,443112.00,2007,662188.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,662188.00,0.00,662188.00,,09,09392,TR=65289 LOT 1 CONDO UNIT 140 (AIRSPACE AND 1/198 INT IN COMMON AREA),1234,,,WILSHIRE BLVD,NO   503,LOS ANGELES CA,90017,20215143019163,34.053079830000001,-118.26609978,"(34.05307983, -118.26609978)"
90017,LOS ANGELES,5143027125,2021,00067,5143-027-125,"1010 WILSHIRE BLVD, NO   803  LOS ANGELES CA  90017",CND,01HE,Residential,Single Family Residence,High Rise 5 Stories or More,Condo Conversion,1,1960,2000,600,1,1,1,20061002,14827.00,2005,102863.00,2008,117690.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,117690.00,0.00,117690.00,,23,23498,TR=62400 POR LOT 1 CONDO UNIT 803 (AIRSPACE AND 1/227 INT IN COMMON AREA),1010,,,WILSHIRE BLVD,NO   803,LOS ANGELES CA,90017,20215143027125,34.051509609999997,-118.26222476,"(34.05150961, -118.26222476)"
90017,LOS ANGELES,5143019193,2021,00067,5143-019-193,"1234 WILSHIRE BLVD, NO   533  LOS ANGELES CA  90017",CND,010C,Residential,Single Family Residence,,Condominium,1,2006,2006,700,1,1,1,20170710,85319.00,2013,290097.00,2013,375416.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,375416.00,0.00,375416.00,,09,09392,TR=65289 LOT 1 CONDO UNIT 170 (AIRSPACE AND 1/198 INT IN COMMON AREA),1234,,,WILSHIRE BLVD,NO   533,LOS ANGELES CA,90017,20215143019193,34.053079830000001,-118.26609978,"(34.05307983, -118.26609978)"
90017,LOS ANGELES,5143027093,2021,00067,5143-027-093,"1010 WILSHIRE BLVD, NO   601  LOS ANGELES CA  90017",CND,01HE,Residential,Single Family Residence,High Rise 5 Stories or More,Condo Conversion,1,1960,2000,690,1,1,1,20061002,14827.00,2005,118290.00,2008,133117.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,133117.00,0.00,133117.00,,23,23498,TR=62400 POR LOT 1 CONDO UNIT 601 (AIRSPACE AND 1/227 INT IN COMMON AREA),1010,,,WILSHIRE BLVD,NO   601,LOS ANGELES CA,90017,20215143027093,34.051509609999997,-118.26222476,"(34.05150961, -118.26222476)"
90017,LOS ANGELES,5143019062,2021,00067,5143-019-062,"1234 WILSHIRE BLVD, NO   221  LOS ANGELES CA  90017",CND,010C,Residential,Single Family Residence,,Condominium,1,2006,2006,1130,1,2,1,20131125,184417.00,2007,430734.00,2007,615151.00,7000.00,0.00,0.00,0.00,0.00,0.00,Y,615151.00,7000.00,608151.00,,09,09392,TR=65289 LOT 1 CONDO UNIT 39 (AIRSPACE AND 1/198 INT IN COMMON AREA),1234,,,WILSHIRE BLVD,NO   221,LOS ANGELES CA,90017,20215143019062,34.053079830000001,-118.26609978,"(34.05307983, -118.26609978)"
90017,LOS ANGELES,5143019216,2021,00067,5143-019-216,"1234 WILSHIRE BLVD, NO   616  LOS ANGELES CA  90017",CND,010C,Residential,Single Family Residence,,Condominium,1,2006,2006,1140,2,2,1,20111205,208868.00,2012,169415.00,2012,378283.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,378283.00,0.00,378283.00,,09,09392,TR=65289 LOT 1 CONDO UNIT 193 (AIRSPACE AND 1/198 INT IN COMMON AREA),1234,,,WILSHIRE BLVD,NO   616,LOS ANGELES CA,90017,20215143019216,34.053079830000001,-118.26609978,"(34.05307983, -118.26609978)"
90017,LOS ANGELES,5143019084,2021,00067,5143-019-084,"1234 WILSHIRE BLVD, NO   304  LOS ANGELES CA  90017",CND,010C,Residential,Single Family Residence,,Condominium,1,2006,2006,1140,2,2,1,20070316,219076.00,2007,439400.00,2007,658476.00,7000.00,0.00,0.00,0.00,0.00,0.00,Y,658476.00,7000.00,651476.00,,09,09392,TR=65289 LOT 1 CONDO UNIT 61 (AIRSPACE AND 1/198 INT IN COMMON AREA),1234,,,WILSHIRE BLVD,NO   304,LOS ANGELES CA,90017,20215143019084,34.053079830000001,-118.26609978,"(34.05307983, -118.26609978)"
90017,LOS ANGELES,5143027020,2021,00067,5143-027-020,"1010 WILSHIRE BLVD, NO   104  LOS ANGELES CA  90017",CND,01HE,Residential,Single Family Residence,High Rise 5 Stories or More,Condo Conversion,1,1960,2000,1220,1,1,1,20061002,14827.00,2005,209162.00,2008,223989.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,223989.00,0.00,223989.00,,23,23498,TR=62400 POR LOT 1 CONDO UNIT 104 (AIRSPACE AND 1/227 INT IN COMMON AREA),1010,,,WILSHIRE BLVD,NO   104,LOS ANGELES CA,90017,20215143027020,34.051509609999997,-118.26222476,"(34.05150961, -118.26222476)"
90017,LOS ANGELES,5143019049,2021,00067,5143-019-049,"1234 WILSHIRE BLVD, NO   208  LOS ANGELES CA  90017",CND,010C,Residential,Single Family Residence,,Condominium,1,2006,2006,650,1,1,1,20180425,194468.00,2018,294329.00,2018,488797.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,488797.00,0.00,488797.00,,09,09392,TR=65289 LOT 1 CONDO UNIT 26 (AIRSPACE AND 1/198 INT IN COMMON AREA),1234,,,WILSHIRE BLVD,NO   208,LOS ANGELES CA,90017,20215143019049,34.053079830000001,-118.26609978,"(34.05307983, -118.26609978)"
90017,LOS ANGELES,5144006034,2021,00211,5144-006-034,"655 S HOPE ST, NO   603  LOS ANGELES CA  90017",CND,01HE,Residential,Single Family Residence,High Rise 5 Stories or More,Condo Conversion,1,1964,2000,640,1,1,1,20200318,69620.00,2012,290097.00,2012,359717.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,359717.00,0.00,359717.00,,09,09296,TR=67656 LOT 1 CONDO UNIT 3 (AIRSPACE AND 1/81 INT IN COMMON AREA),655,,S,HOPE ST,NO   603,LOS ANGELES CA,90017,20215144006034,34.048372319999999,-118.25769099,"(34.04837232, -118.25769099)"
90017,LOS ANGELES,5143019206,2021,00067,5143-019-206,"1234 WILSHIRE BLVD, NO   606  LOS ANGELES CA  90017",CND,010C,Residential,Single Family Residence,,Condominium,1,2006,2006,1140,2,2,1,20111107,232077.00,2012,191462.00,2012,423539.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,423539.00,0.00,423539.00,,09,09392,TR=65289 LOT 1 CONDO UNIT 183 (AIRSPACE AND 1/198 INT IN COMMON AREA),1234,,,WILSHIRE BLVD,NO   606,LOS ANGELES CA,90017,20215143019206,34.053079830000001,-118.26609978,"(34.05307983, -118.26609978)"
90017,LOS ANGELES,5143019148,2021,00067,5143-019-148,"1234 WILSHIRE BLVD, NO   428  LOS ANGELES CA  90017",CND,010C,Residential,Single Family Residence,,Condominium,1,2006,2006,920,1,1,1,20190815,164688.00,2020,383936.00,2020,548624.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,548624.00,0.00,548624.00,,09,09392,TR=65289 LOT 1 CONDO UNIT 125 (AIRSPACE AND 1/198 INT IN COMMON AREA),1234,,,WILSHIRE BLVD,NO   428,LOS ANGELES CA,90017,20215143019148,34.053079830000001,-118.26609978,"(34.05307983, -118.26609978)"
90017,LOS ANGELES,5143019099,2021,00067,5143-019-099,"1234 WILSHIRE BLVD, NO   319  LOS ANGELES CA  90017",CND,010C,Residential,Single Family Residence,,Condominium,1,2006,2006,960,1,1,1,20200528,396375.00,2014,113248.00,2014,509623.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,509623.00,0.00,509623.00,,09,09392,TR=65289 LOT 1 CONDO UNIT 76 (AIRSPACE AND 1/198 INT IN COMMON AREA),1234,,,WILSHIRE BLVD,NO   319,LOS ANGELES CA,90017,20215143019099,34.053079830000001,-118.26609978,"(34.05307983, -118.26609978)"
90017,LOS ANGELES,5143025043,2021,00067,5143-025-043,609 S ST PAUL AVE  LOS ANGELES CA  90017,R-I,0553,Residential,Five or More Units or Apartments (Any Combination),5 Stories or More,Pool and Misc.,1,2011,2011,331543,0,0,0,20150924,3315824.00,2016,86913476.00,2016,90229300.00,0.00,0.00,0.00,0.00,587491.00,0.00,Y,90816791.00,0.00,90816791.00,,23,23408,"POR LOT 1 BLK 37 MR 2-108-111, LOTS 65, 66, EX OF STS LOT 64 MR 72-71",609,,S,ST PAUL AVE,,LOS ANGELES CA,90017,20215143025043,34.053391759999997,-118.26147618,"(34.05339176, -118.26147618)"
